                   T[GeV]                nU[GeV^3]                nD[GeV^3]                nS[GeV^3]             nUBar[GeV^3]             nDBar[GeV^3]            nSBbar[GeV^3]                W[GeV^-2]               effMU[GeV]               effMD[GeV]               effMS[GeV]              effCPU[GeV]              effCPD[GeV]              effCPS[GeV]
                     0.12     0.000311001284699894     0.000311001284699894     0.000103316909885753     0.000311001284699894     0.000311001284699894     0.000103316909885753         5.72746343143424        0.344727991767736        0.344727991767736        0.536629920733286                        0                        0                        0
                    0.121     0.000325192628404754     0.000325192628404737     0.000109201042263395     0.000325192628404754     0.000325192628404737     0.000109201042263395         5.71635350878933        0.343795051483527        0.343795051483537        0.536088839842219                        0                        0                        0
                    0.122      0.00033986550169957     0.000339865501699615     0.000115340334718329      0.00033986550169957     0.000339865501699615     0.000115340334718329         5.70463698539559        0.342835955221808        0.342835955221782        0.535532306189432                        0                        0                        0
                    0.123     0.000355031021991859     0.000355031021991976      0.00012174240283237     0.000355031021991859     0.000355031021991976      0.00012174240283237         5.69231143594369        0.341850265148218        0.341850265148152        0.534960097253699                        0                        0                        0
                    0.124     0.000370700481894945     0.000370700481894905     0.000128414993060965     0.000370700481894945     0.000370700481894905     0.000128414993060965          5.6793747024622        0.340837529733164        0.340837529733186        0.534371987871091                        0                        0                        0
                    0.125     0.000386885341755565     0.000386885341755682      0.00013536598237485     0.000386885341755565     0.000386885341755682      0.00013536598237485         5.66582488656725        0.339797289331677        0.339797289331615        0.533767752475648                        0                        0                        0
                    0.126      0.00040359723198567     0.000403597231985713     0.000142603379377908      0.00040359723198567     0.000403597231985713     0.000142603379377908         5.65166019685297        0.338729075738329        0.338729075738307        0.533147165055334                        0                        0                        0
                    0.127     0.000420847955398268     0.000420847955398173       0.0001501353254486     0.000420847955398268     0.000420847955398173       0.0001501353254486         5.63687918335861        0.337632411728237        0.337632411728284         0.53250999911012                        0                        0                        0
                    0.128     0.000438649489554498     0.000438649489554447     0.000157970095904341     0.000438649489554498     0.000438649489554447     0.000157970095904341         5.62148054073204        0.336506810576786        0.336506810576811        0.531856027610983                        0                        0                        0
                    0.129     0.000457014019504081     0.000457014019504081     0.000166116106097947     0.000457014019504081     0.000457014019504081     0.000166116106097947         5.60546308904205        0.335351761278277        0.335351761278277         0.53118501765558                        0                        0                        0
                     0.13     0.000475953822389084     0.000475953822389083     0.000174581893640843     0.000475953822389084     0.000475953822389083     0.000174581893640843         5.58882603076804        0.334166783789209        0.334166783789209         0.53049675116417                        0                        0                        0
                    0.131     0.000495481440948942     0.000495481440948942      0.00018337614715253     0.000495481440948942     0.000495481440948942      0.00018337614715253         5.57156845996498        0.332951346826023        0.332951346826023        0.529790994461132                        0                        0                        0
                    0.132     0.000515609575001741     0.000515609575001741     0.000192507689701806     0.000515609575001741     0.000515609575001741     0.000192507689701806         5.55368985662979         0.33170492052094         0.33170492052094        0.529067518061454                        0                        0                        0
                    0.133     0.000536351110603946     0.000536351110603946     0.000201985484351162     0.000536351110603946     0.000536351110603946     0.000201985484351162         5.53518971623722        0.330426962839102        0.330426962839102        0.528326091802936                        0                        0                        0
                    0.134     0.000557719122234497     0.000557719122234496     0.000211818635390298     0.000557719122234497     0.000557719122234496     0.000211818635390298         5.51606781565872        0.329116918983539        0.329116918983539        0.527566484831719                        0                        0                        0
                    0.135      0.00057972687491048      0.00057972687491048      0.00022201638956654      0.00057972687491048      0.00057972687491048      0.00022201638956654         5.49632395150914          0.3277742207779          0.3277742207779        0.526788465594838                        0                        0                        0
